,Coupling
3074,-0.026263311681957183
3075,-0.026263216221542644
3076,-0.025685489745158004
3077,-0.021706819362043592
3078,0.014022540516793025
3079,0.08505749410499763
3080,0.11709498545800803
3081,0.18011745653713995
3082,0.20725329019667452
3083,0.21791632229134789
3084,0.17592195108457437
3085,0.18278417269462693
3086,0.14526538717464765
3087,0.105462462646527
3088,0.06362945559757807
3089,0.012500620005380728
3090,-0.06130116193154869
3091,-0.13079596891607204
3092,-0.059598950125722035
3093,-0.056616449378185524
3094,-0.04107589672443085
3095,-0.03274399019367992
3096,-0.029211415616717636
3097,-0.025302814291539244
3098,-0.02630619319062181
3099,-0.02630867565749236
3100,-0.025715908793747886
3101,0.009959874019361839
3102,0.04262022485201547
3103,0.0988608161941159
3104,0.12707449135301668
3105,0.18804334384606558
3106,0.2125028368619773
3107,0.22132334614754381
3108,0.18449198399533112
3109,0.18003425304474996
3110,0.13175215254411324
3111,0.09311946792187244
3112,0.04549870281528884
3113,-0.006206484232163148
3114,-0.07626664608101413
3115,-0.12973509943594969
3116,-0.05834762879374787
3117,-0.055677472687733605
3118,-0.040406887094801225
3119,-0.03275290762487258
3120,-0.029607503024125043
3121,-0.025251220074753646
3122,-0.025414793326537545
3123,-0.026160041590214067
3124,-0.026197586231736326
3125,-0.02784569634283407
3126,-0.0421451502417065
3127,-0.04709851757800732
3128,-0.058063896014233576
3129,-0.02858033456805772
3130,0.003303817762902325
3131,0.01921676059739076
3132,0.011797008370272893
3133,0.05907892158497905
3134,0.060308494360773464
3135,0.01795272067844699
3136,-0.025319920236224203
3137,-0.04473443272673292
3138,-0.08190295844263604
3139,-0.1239402454841998
3140,-0.058530375813795436
3141,-0.05650835405368671
3142,-0.04071000285423038
3143,-0.032905385796805985
3144,-0.03363559987767585
3145,-0.02972818885490996
3146,-0.02977719747196738
3147,-0.030395230662589194
3148,-0.03043583826707441
3149,0.007789242016238936
3150,0.01259450227497702
3151,0.051124054888231754
3152,0.0907864177229871
3153,0.13430711752848573
3154,0.22356598371910363
3155,0.26529752036151527
3156,0.2234285663234352
3157,0.21884268218868375
3158,0.1366262748904008
3159,0.12326428136487734
3160,0.005694104884469423
3161,0.027635911654550406
3162,-0.03582997072487999
3163,-0.10386500992864424
3164,-0.05036819798165138
3165,-0.04405917304111452
3166,-0.03665656600067958
3167,-0.0340838723343527
3168,-0.02896382873938158
3169,-0.025360955650696567
3170,-0.02640854148148148
3171,-0.026420555154604147
3172,-0.025793241155283725
3173,0.004422615767528046
3174,0.03645273719027192
3175,0.09604322904898088
3176,0.12048424905422733
3177,0.18786669262594724
3178,0.2126601052632303
3179,0.22491765890079773
3180,0.17778622937996658
3181,0.17931972050066847
3182,0.14264010118287437
3183,0.10483779496362651
3184,0.06269468651209195
3185,0.013841439983214132
3186,-0.060233834644174755
3187,-0.12967335917091405
3188,-0.059579729323819226
3189,-0.05606426892286782
3190,-0.04033327291199457
3191,-0.032875029344206594
3192,-0.02946572260958206
3193,-0.025381517519537888
3194,-0.026444671240231057
3195,-0.02645314708800544
3196,-0.025823730180088343
3197,0.014570405717394
3198,0.04462904220973975
3199,0.10029578631929402
3200,0.1274609325401309
3201,0.18897293160297782
3202,0.20473123119262504
3203,0.2240173042282879
3204,0.1757891233503552
3205,0.1664812401952339
3206,0.14568917917841573
3207,0.11287434475742722
3208,0.06824669749898807
3209,0.014154459545054753
3210,-0.07863069025934628
3211,-0.1321476715732246
3212,-0.058285495399252464
3213,-0.05506823835541964
3214,-0.03982861197417601
3215,-0.03258821211009175
3216,-0.04316271535743403
3217,-0.035122134140593925
3218,-0.0333984212453221
3219,-0.030854373779535867
3220,-0.02827067468351465
3221,-0.006647757071340476
3222,-0.089105791219396
3223,-0.026108931209712777
3224,-0.03661529628807955
3225,0.1139823691891609
3226,0.06758529275462258
3227,0.19053472694422993
3228,0.056758748791160885
3229,0.05516424091065103
3230,0.09371960289672081
3231,0.10327347673313529
3232,-0.006524177390903843
3233,-0.024706988178233823
3234,-0.0790859151024443
3235,-0.13894577106984932
3236,-0.0592283282772681
3237,-0.056132620618416576
3238,-0.040211239075773016
3239,-0.03285901387699626
3240,-0.02925962358137955
3241,-0.025460224301732927
3242,-0.026600364641522257
3243,-0.02660154503567788
3244,-0.025926361692150863
3245,-0.00823258101663088
3246,0.031968632965145904
3247,0.031005615562564814
3248,-0.039114192928048686
3249,0.1034830703081375
3250,0.0868715428667858
3251,0.10728364788775181
3252,0.1445606724555534
3253,0.18062903960475302
3254,0.13921360928532023
3255,0.03142355623759516
3256,0.016736588319342577
3257,0.009986752088240805
3258,-0.08340789959700459
3259,-0.13348559620621156
3260,-0.05879079539245668
3261,-0.05596799775739042
3262,-0.04017513789330617
3263,-0.03301626306489976
3264,-0.02979627647298675
3265,-0.02544601141692151
3266,-0.026576818627251104
3267,-0.026582070723751273
3268,-0.02590885414203194
3269,-0.012481550058144289
3270,0.01525678231940275
3271,0.06263262716998765
3272,0.03676683121369112
3273,0.1090898394659821
3274,0.1718121458548992
3275,0.1236196569959721
3276,0.011456974822292423
3277,0.07830279223561419
3278,-0.010671845400753645
3279,0.011061198082747012
3280,0.021101346992533264
3281,-0.018901437384128278
3282,-0.07185240885390554
3283,-0.13048754171613328
3284,-0.059858079191301386
3285,-0.05590462150866463
3286,-0.03987418125042474
3287,-0.032802051410125724
3288,-0.02980694269792729
3289,-0.02531605115868162
3290,-0.02550844434930343
3291,-0.02636684836561332
3292,-0.026408970832483857
3293,0.0056384244255415356
3294,0.055278849554817606
3295,0.09464958257378667
3296,0.07476802251545513
3297,0.1625692264895714
3298,0.1595042381654731
3299,0.14951091238207675
3300,0.13944255615856113
3301,0.16020607347080798
3302,0.17698969583177326
3303,0.12244352393400956
3304,0.08353346599774664
3305,0.02441321249650287
3306,-0.05490133147828673
3307,-0.1261720658084525
3308,-0.05917373238871899
3309,-0.05749900934420658
3310,-0.04131940347944275
3311,-0.03340391313625552
3312,-0.033914900842677544
3313,-0.029822588134556575
3314,-0.02988181037716616
3315,-0.0305788536051648
3316,-0.03061363859327217
3317,-0.02274644364453958
3318,-0.05589221856688053
3319,0.012306008170657731
3320,-0.026334238144611194
3321,0.062048698315768244
3322,0.10464222395824863
3323,0.11774882194948895
3324,0.1363396085607322
3325,0.1399828398912299
3326,0.07573081157286561
3327,-0.010964777091383333
3328,-0.021073875181452102
3329,-0.017930373262334143
3330,-0.06765411265683297
3331,-0.11642048588452494
3332,-0.052089370513081885
3333,-0.04431216967040436
3334,-0.03722898929663609
3335,-0.03430207691471288
3336,-0.0292256189874278
3337,-0.025464795609921848
3338,-0.02660776340468909
3339,-0.02661529831464492
3340,-0.025920117546721032
3341,-0.017637859963490883
3342,-0.006669994998518301
3343,-0.00920182260461054
3344,0.04302601039071796
3345,0.1881431013568453
3346,0.19740091193145753
3347,0.07235242319935174
3348,0.1302559345398357
3349,0.16745326307976877
3350,0.12259078186554484
3351,0.07689566917618859
3352,0.02150643443245087
3353,-0.043625982688877726
3354,-0.09946306938471579
3355,-0.13421361734949513
3356,-0.05835084052327558
3357,-0.05568904066598709
3358,-0.03982309833503228
3359,-0.032646303506625896
3360,-0.0291356045191981
3361,-0.025464363214407062
3362,-0.02658903003058104
3363,-0.026608123601766905
3364,-0.025931426530750937
3365,-0.017148296372105104
3366,-0.048876689330270305
3367,-0.04212195204725619
3368,-0.018595913204812284
3369,0.014566175522721478
3370,0.02289318541471251
3371,0.10234753205321492
3372,0.0840385761925387
3373,0.08831133880726148
3374,0.05919210163815963
3375,0.06189073441567053
3376,0.01376773855957511
3377,-0.026978335751601495
3378,-0.08562128536403915
3379,-0.13729166189298608
3380,-0.05876275168195717
3381,-0.05588697399932042
3382,-0.041079705395854565
3383,-0.032866545185185184
3384,-0.02924937785253143
3385,-0.025467579904858987
3386,-0.026608246170574244
3387,-0.02661738073394496
3388,-0.02265071005037382
3389,-0.00021100846254896305
3390,-0.019463021641014433
3391,-0.017131289234485883
3392,-0.013342629463577865
3393,-0.002824929352461078
3394,0.033423833265790015
3395,0.11638827119705128
3396,0.02120055659219927
3397,0.05160550007464218
3398,0.07719823159667759
3399,-0.1144022584652872
3400,-0.13954704145650104
3401,-0.12109589042664373
3402,-0.10212710858710172
3403,-0.14119557483494785
3404,-0.05764687840299014
3405,-0.055931521114509004
3406,-0.04089216623853209
3407,-0.03302856602786272
3408,-0.029505399830105337
3409,-0.025440699714576964
3410,-0.02656435754672104
3411,-0.02657006835881753
3412,-0.02590570836561332
3413,-0.02874887764904982
3414,-0.05875025108616904
3415,-0.050437514024374845
3416,-0.05246229873560777
3417,-0.03870910612994902
3418,0.010671547053496794
3419,0.10455351097933904
3420,-0.011568114634589594
3421,-0.022796442775758374
3422,-0.042886597501756864
3423,-0.030887891811716223
3424,-0.01663892590188458
3425,-0.018973194164662067
3426,-0.10810390767643506
3427,-0.16861632539862267
3428,-0.058115230214067275
3429,-0.05574608783554196
3430,-0.040385006687054026
3431,-0.033012513931362564
3432,-0.029560946055045875
3433,-0.025427804260958205
3434,-0.026549553503227998
3435,-0.026559265103635744
3436,-0.021470259251749092
3437,-0.027775228544343514
3438,-0.05715275130202385
3439,-0.06205230927425074
3440,-0.06607659503720305
3441,-0.0384724999702379
3442,0.019232494470900696
3443,0.051153530066903014
3444,-0.03775741146390585
3445,-0.02795760725736314
3446,0.011760528527961667
3447,-0.05796886449051865
3448,-0.04918502374574392
3449,-0.0581105544576795
3450,-0.0986420593445445
3451,-0.1808209664536435
3452,-0.05785998932381922
3453,-0.05610485242949372
3454,-0.0402523462928984
3455,-0.03292485645259939
3456,-0.0297200105062861
3457,-0.025285581930003395
3458,-0.025471071715936117
3459,-0.026311046408426776
3460,-0.020311343309712952
3461,-0.019253517330754304
3462,-0.014369934385882799
3463,0.03685046146786011
3464,0.0973429709842213
3465,0.16967887034153611
3466,0.17428936906765954
3467,0.0766586139040325
3468,-0.049450810524213684
3469,0.04041442187397677
3470,-0.021997601270676626
3471,-0.029937543036262018
3472,-0.05970888863140525
3473,-0.08660350167710879
3474,-0.1842338991355826
3475,-0.30587144407470984
3476,-0.0596807219775739
3477,-0.057491919823309534
3478,-0.04094424437648658
3479,-0.033560494427454984
3480,-0.03401153749235473
3481,-0.02975032809378185
3482,-0.029811234040095138
3483,-0.030489322562011555
3484,-0.028410723843727868
3485,-0.0014498370882927922
3486,-0.050502973463048786
3487,-0.029019889140971766
3488,-0.11690248893581714
3489,0.06230286299483672
3490,-0.020475083263389558
3491,0.07925981285048476
3492,0.015842733864085023
3493,0.02915421238116893
3494,0.0010961955309085475
3495,0.0469216550721198
3496,0.008183611488013123
3497,-0.06699210816617288
3498,-0.10281957560985147
3499,-0.12827698598251558
3500,-0.06940925663599284
3501,-0.04426500977913693
3502,-0.037298947726809376
3503,-0.03384499153924567
3504,-0.02929531726809378
3505,-0.02541809917770982
3506,-0.026528945660890247
3507,-0.026531762351342168
3508,-0.023967333462588693
3509,0.023041595601055054
3510,0.046652646054450186
3511,0.10423299008983078
3512,0.10089981180968821
3513,0.16701608133387313
3514,0.17904953030164625
3515,0.19183415858593633
3516,0.08358919428303452
3517,0.1399894503723113
3518,0.12109671116178214
3519,0.05334102094519083
3520,0.020611927387695378
3521,-0.012014952280678809
3522,-0.08881520622113032
3523,-0.190853986855341
3524,-0.05771839302752293
3525,-0.05549236324159021
3526,-0.039793422487257896
3527,-0.032528742276588515
3528,-0.02899331232755692
3529,-0.02541923216445804
3530,-0.02652548581039756
3531,-0.026529749561671763
3532,-0.02423653701080706
3533,0.0006743332356161889
3534,-0.016987876494076418
3535,-0.0008767861699989499
3536,0.036855853751918355
3537,0.08317029900534163
3538,0.07561874679668196
3539,0.1768833475196983
3540,0.12379890474147265
3541,0.1594298907585704
3542,0.1011556721064705
3543,0.10816204413782464
3544,0.06301512098036152
3545,0.023198136858988444
3546,-0.0936049392531022
3547,-0.273809336483597
3548,-0.05844263134896365
3549,-0.056571420380564064
3550,-0.04006337295956506
3551,-0.032879018131158684
3552,-0.029233990207271493
3553,-0.025406244267754
3554,-0.026508353917770986
3555,-0.02651072265715256
3556,-0.02120819858150129
3557,0.013763210254183735
3558,0.03672606618089435
3559,0.07957335123898428
3560,0.10475143426612911
3561,0.09450233808482097
3562,0.18108402303640808
3563,0.07260630877880367
3564,0.08015197857420209
3565,0.0666674723638129
3566,0.08035569240242335
3567,-0.004536018890735072
3568,-0.054887177110467256
3569,-0.04169443319291105
3570,-0.19772257920759
3571,-0.14499108300935334
3572,-0.05880407179068978
3573,-0.056097149018008836
3574,-0.040253162881413534
3575,-0.03288394138634046
3576,-0.029129128127760792
3577,-0.02543475877675841
3578,-0.02656359073054706
3579,-0.02656877191301393
3580,-0.017734695993552395
3581,0.0032669297179544546
3582,0.019514325395174933
3583,0.06345709384352388
3584,0.06594569658335082
3585,0.0800131292116658
3586,-0.001386494440359487
3587,-0.14940998497651922
3588,-0.1265990594427348
3589,-0.015318107707146422
3590,-0.01262168584139449
3591,-0.10006123177012599
3592,-0.0884990851469954
3593,-0.18937214457537835
3594,-0.17441492279464066
3595,-0.13311168674881046
3596,-0.058831843887189934
3597,-0.05605651775739042
3598,-0.04037735122663949
3599,-0.03304961600407748
3600,-0.029353033115868163
3601,-0.02543692470268433
3602,-0.02656025715256541
3603,-0.02656452090383962
3604,-0.024057993683012997
3605,-0.027861854636604715
3606,-0.056359940104690816
3607,-0.04394636813131963
3608,-0.05650467149662611
3609,6.994366856497014e-05
3610,-0.026311233093997917
3611,-0.039174483795311466
3612,-0.13005364802601166
3613,-0.07504925284410549
3614,-0.07232455155208153
3615,-0.11565249682280872
3616,-0.11235008656653217
3617,-0.24782091099541814
3618,-0.11054460425660612
3619,-0.134198182729007
3620,-0.05815194038056405
3621,-0.05585287696907917
3622,-0.04007272747536527
3623,-0.03254443931362555
3624,-0.02942154428134557
3625,-0.025298151457696236
3626,-0.02548391921848454
3627,-0.026327854352701324
3628,-0.026040315333618294
3629,-0.02121656991056852
3630,-0.018184246874539296
3631,0.03001498749532415
3632,0.1141064579873496
3633,0.1893500222252719
3634,0.21116902166426266
3635,0.14731137089846177
3636,0.03630300299331202
3637,-0.0243206925261282
3638,0.09327282080711624
3639,0.006688113999586021
3640,0.050177342965612985
3641,-0.06375579102621827
3642,-0.09330099482970697
